text,date,h_date
"Im Traum träumte ich dass ich dass träumte dass unter dem See wo wir Ubernachteten, alles hohl war. Ich ging unter die Erde mit einem lift oder Zug. Da war eine Grosse Stadt, wo sie uns ein Morgen oder Mittagessen servierten, gratis. Unter der Erde war es sonnig. Auf dem weg zum Mittagessen passierten wir eine Stelle wo es links einen spalt etwa 2 m breit zwischen 2 hohen Felsen gab, und auf der innenseite der Felsen waren ganz viele Felsen Fenster, so wie die felswohnungen von diversen träumen.
Dann wachte ich Traum auf, und ging mit j wieder an denselben Ort unter der Erde, wieder mit einem lift oder Bus oder so. Der felsenspalt war auch wieder da, aber schmäler, und ich sagte j. Dass er im Traum grösser gewesen sei. Auf dem weg trafen wir diesmal 2 Hunde, einer Fuchs ähnlich, der andere Schwarz (ein Panther?). Wir Sassen auf einem kiesweg, und die beiden Hunde lagen schnauze an schnauze da, und beschnupperten sich und uns. Ich zeigte zora die beiden Hunde, und sie war so typisch hund, sie schnüffelte gleich dem Fuchs ähnlichen hund am arschloch. Ich wies sie zurecht und sagte dass diese Hunde weiterentwickelt seien, dass man unter ihnen an der schnauze Schnüfflete. Es war wieder sonnig und warm. Ich erwachte diesmal echt, und als ich wieder einshlief träumte ich nochmal dass ich da runter ging, diesmal ging ich von den felsen aus nach rechts, wo eine goa Party stattfand. J war auch wieder dabei. An der Party gäbe eine riesige blache, welche als Zelt fungierte. Es waren viele Leute da. Diesmal war es Nacht.
Ich träumte noch mehr diese Nacht, an das kann ich mich aber nicht erinnern.",1352332080000,2012-11-07 23:48:00
"Ich verlegte rohre, Orange elektro oder wasserleitungen, in einem hang etwa wie7 mal 7 Meter. Die Erde war roh, und gehäkerlt. Ich arbeitete mehreren Leuten. Wir verlegten mehrere rohre in denselben graben, etwa 20 cm tief und ebenso breit. Von oben am (von oben gesehen) linken Ende des hanges, nach rechts und nach etwa 2 Meter nach unten bis ans Ende, dann wieder nach links. Links gab es ein Gebäude, wo die rohre herkamen und auch wieder hinführten. Wir deckten ein, und darüber legten wir eine schwarze Plastik Folie, aus Gewebe. Dann fand ich heraus dass die rohre verdreht waren, und begann von oben die rohre wieder aufzudecken, um sie aus zu drehen. Genau da war die überlappung der Folie, was mir die Arbeit erleichterte. Ich schiss die anderen zusammen, sie müssen die rohre gerade einlegen, da sonst das Wasser nicht durchfliessen könne. Sie schnorrten sich heraus. Dann deckte ich wieder ein. Die rohre waren immer noch nicht sehr gerade, aber besser.",1352390340000,2012-11-08 15:59:00
"Ich spielte mit einem miniatur Affen, er war nicht grösser als mein kleiner Finger. Er kümmerte sich an meine Finger, ich konnte seine kleine fingerchen richtig spüren. Er kletterte an meiner hand herum, und ich bewegte die Finger. Dann notierte er langsam zum Frosch, zuerst ein kleiner, dann wurde er grösser, etwa wie eine kröte. Es war aber ein grüner, relativ eckiger Frosch.",1352390340000,2012-11-08 15:59:00
"Ich stand morgen als erster auf, rauchte eine selbstgedrehte Zigarette und wollte mich an meine geistige Arbeit machen. Ich dichtete oder sowas. Ich war in den räumen des Hauses neben dem Feld mit den röhren. Zuerst einem kleinen Raum, dann vor einer Bühne, wo sie musik spielten (?).
Es waren mehrere Leute da, auch Frauen. Und diese Leute waren gleich nach mir aufgestanden, was mir nicht ganz passte.",1352390340000,2012-11-08 15:59:00
"Ich musste in einem Raum gipsen, auf eine schwarze Hohe wand",1352390340000,2012-11-08 15:59:00
"Ich war auf einem schiff, wo es aber auch Sümpfe und felsen und alte morsche baumstämme gab. Ich war im Bug des Schiffes. Ich lief Richtung Bug, und musste über mehrere bäume und Steine, sowie Wasser flächen, um nach vorne zu kommen. Da war auf einem sims einen aus grünem Militär Stoff gefertigten Baseball Hut, mit runder sonnen kappe, und 2 bändel um die ohrenklappen runterzuziehen, sowie ein sack, in der Form eines kleines See sackes. Ich überlegte die Sachen mitzunehmen, obwohl sie nicht mir gehörten. Es waren noch andere Leute auf dem schiff.",1352505180000,2012-11-09 23:53:00
"Auf einer Asphalt oder beton Fläche waren mehrere blut spuren. Es war wie wenn die gesamten blutbahnen des Menschen auf den Boden gespritzt waren. So wie in Körper Welten. Die blutadern lagen in der Form eines Menschen, so wie ein ermordeter da liegt, in den Krimi filmen. Als ich aufwachte hatte ich seltsamerweise keine Angst. Ich war nicht mal sicher ob ich geträumt hatte.",1352505180000,2012-11-09 23:53:00
"Sarna lud mich nach Italien ein, zu bernets Haus. Ich kam von unten die Asphalt Strasse hoch, mit einem töffli, welches Ca. 20 Gänge hatte. Ich brauchte lange um herauszufinden dass man schalten musste damit man den hoger rauf kam. Bei Sarna war auch Maya, und wir Assen etwas.es war Nacht.",1352505180000,2012-11-09 23:53:00
"Zwischen mir und j.s Zelt lief ein schnüffelnder hund, Schwarz, oder mehrere , durch. Alles war wie in Realität, nur der hund war nicht da als ich aufwachte.",1352505180000,2012-11-09 23:53:00
"Etwas war mit Meier claudio und basil. Claudio sei nicht mehr zu retten. Ich aber vertraute in ihn. Ich zog mich hinter einem Gitter an, denn ich hatte nur die roten Boxer shorts an, und eine wie in Realität Grosse Latte. Ich wollte nicht dass mich die unter anderem auch Frauen sahen.",1352505180000,2012-11-09 23:53:00
"Ich ging eine Gasse hinunter, dann links, wo ein Gerüst war, die Gasse entlang bis zur hintersten ecke, wo es ein laden gab. Am Anfang der Gasse war ich noch auf dem Boden, dann aber kam unsichtbaren Wasser, und dadurch konnte man an den wänden hochlaufen, denn das Wasser trug mich aber man konnte es nicht sehen. Ich machte Kunststücke, wie ganz langsame rückwärts saltos, auf dem Boden, also theoretisch unter Wasser. Ich könnte aber Problem los schnaufen. Daniela war mit jemand anderem dabei. Sie liefen normal durch die Gasse. Bis wir beim laden ankamen, machte ich noch mehr kunststücke, wie an der wand hochlaufen rückwärts ein salto zu machen. Alles im typischen unterwasser zeitlupen Tempo. Dann im laden schaute sich Daniela mehrere runde peyote kakteeen an, abreise war nicht zufrieden mit ihnen, und gab das dem Verkäufer sehr klar zu verstehen, ich genierte mich deswegen ein bisschen.
",1352591580000,2012-11-10 23:53:00
"Ich war auf einem schiff welches wie die norwegian epic war, es war sehr starkem wellengang unterworfen. Ein kleines schiff welches neben uns herging schüttelte es richtig durch, aber auf unserem merkte man nur das starke auf und ab. Ich hielt mich an der reeling fest und genoss es sehr.je,and aber sagte mir ich müsse nun unter Deck gehen, es sei zu gefährlich. Ich wollte eigentlich nicht, fügte mich aber. Wir waren am Bug. Steuerbord gab es 3 bassins übereinander angeordnet, leicht hintereinander, und das Wasser spülte vom obersten jeweils ins nächst untere. Backbord waren die Treppen die auf Deck gingen. Ich und 2 andere gingen da hoch, wir Schmuggelten etwas, und der höchst gewachsene von uns hatte ein Telefon, mit welchem er jemand anrufen wollte, um die Ladung zu sprengen. Er entschied sich dann aber anders. Ich nahm ihm das Telefon aus der hand und rief den anderen an, und gab ihm Code 54,56 oder 58 durch. Er fragte noch ob ich also der hochgewachsene sei, und ich bejahte. Da riss eine heftige Explosion die Ladung auseinander, und wir waren nun auf einem 2en schiff, welches zuerst in der Luft hing, und dann über die drei bassins herunter spülte. Meer hochgewachsene sagte mir dass der Aufprall ins Wasser die steile und ungebremste Abfahrt bremsen würde, undr so war es dann auch. Ich spürte wie die Reibung im Wasser das schiff bremste.",1352591580000,2012-11-10 23:53:00
"Ich und basil gingen nach langem überlegen wieder auf die norwegian epic zurück, um weiterzureisen. Wir kamen wieder vom Bug her auf das schiff, Steuerbord. Es waren da viele tische, mit Leuten die Assen. Eine Frau, blond, links von mir an einem runden Tisch hatte den Tisch voll mit speisen, unter anderem eine glasschale oder glace glas voll mit diesen käse hörnchen die es auf der epic gab. Wir gingen mittschiffs in ein Gebäude, wo wir zuerst rundherum gehen müssten und hinten wieder rein, und da waren wir nicht mehr auf dem schiff.
Das Gebäude war ein altes Grosses Haus, von Carlo verwaltet. Ich und basil hätten da drin Ordnung machen sollen. Im ersten, riesigen und hohen Raum war alles mit perser Teppiche ausgekleidet. Dann gingen wir weiter und es wurde immer unordentlicher und älter. Im letzten Raum dann war nur noch gerümpel, und ein tiefer Schacht oder so. Irgendwo im Haus ging Carlo mit jemandem an uns vorbei. Er wies uns an Ordnung zu machen. Ich und basil kümmerten uns aber nicht darum.",1352591580000,2012-11-10 23:53:00
"In Italien, im vallone, vor dem Keller, bei der Treppe in den oberen stock, war ein Tisch wo Stefan  ganz rechts auf der aussenseite, j. Ganz links auf der innenseite, Carlo und Esther neben j, und ich neben Stefan sass, gegenüber von j (von aussen zum Haus gesehen).
Auf der aussenseite des Tisches stand eine bandsäge, welche ein extrem stumpfes säge Blatt aufwies, und ich musste jemandem helfen, ein zedern oder mahagoni Brett zu besäumen. Ich musste hinten halten, die sägerichtung war vom boiler Richtung stall. Ich stand auf der stallseite, und musste mitführen. Das säge Blatt war aber so stumpf dass es immer wieder verlief, und am Ende sagte ich alleine, und das Blatt war teilweise min. 2 cm in das bett hinein gelaufen. Ich motzte und fluchte, und jemand sagte ich solle nicht so tun, basil richte es auf der hobelmaschine ab. Ich brachte das Brett basil, welcher sich im Keller eine Werkstatt eingerichtet hatte, links wenn man reinkam der hobelbank, rechts mehrere Werkzeuge aufgehängt. Ich fragte ihn wieviel er denn noch abrichte, und wie, denn ohne gerade Fläche könne man nichts abrichten. Er ging nicht darauf ein, schubste mich nur zur Seite als er eine zwinge aufhängte. Dann ging ich wieder raus, und aus irgendwelchem Grund fing ich Streit mit j an, und alle sagten mir ich müsse mich beruhigen, mich kontrollieren, meine Mitte finden oder so. Ich wurde dadurch noch mehr stinksauer, und jagte j davon. Sie sagte sie könne bei pädi schlafen, ob ich das wolle, und ich entgegnete, ja droh mir mit einem andern Schwanz, das ist was du gut kannst, geh nur. Sie verliess der Ort. Sie wollte noch wissen ob ich das ipad wolle oder sie es mitnehmen solle, und ich gab es ihr mit, denn so hätte ich 1800 batzen mehr für die bevorstehende Reise. Ich und j hatten einen Flug gebucht, irgendwohin in die Ferien. Diesen musste sie natürlich stornieren. Ich war froh dass ich nun alleine war, auch wenn wir bis dahin so gut miteinander ausgekommen waren und die Reise zusammen geplant hatten. Ich sagte ich höre auch noch gleich mit dem rauchen auf, und schmiss die selbstgedrehte zigi in den aschenbecher.
Ich sass wieder nieder, und prompt kam Daniela und schmeigte sich von links an mich, schüttelte ihre zigi am aschenbecher ab. Ich stand auf und verliess angewidert den Tisch, ging hoch die Treppe, und wollte wieder runter um eine zu rauchen, aber mir kam in den Sinn dass ich aufgehört hatte, und die anderen würden sicher auf mir rumhacken. Ich wollte es durchziehen. Ich war fest davon überzeugt dass alles real war und ich j wirklich fortgejagt hatte, und fast schon bereute ich es ein bisschen. Aber ich war auch froh wieder allein zu sein.
Ich wachte auf, und merkte dass ich geträumt hatte, und war teilweise froh dass j noch hier war, und trotzdem war es ein gutes Gefühl gewesen, frei zu sein.",1352643660000,2012-11-11 14:21:00
"Ich war in einer steppe, wo cowboys oder kavallerie uns angriff. Wir mussten mehrere klapptore hinunter klappen, um eine palisade oder mauer zu erstellen. Die Tore waren aus holz, in der Höhe, auf mittlerer Höhe hatten sie einen Balken, welcher als Angel diente. Ich teilte die Menschen, unter anderen auch Claudio Meier, in 2 Gruppen auf. Die starken innen, die hohen aussen. Die hohen mussten ziehen, die starken Stossen, um das Tor jeweils zu drehen, klappen. Ich teilte mich selbst bei den starken ein. Aber wir konnten bloss 2 Tore schliessen bevor uns die schiessenden erreichten. Wir spalteten uns auf und verteilten uns um ihnen entgegenzutreten. In der Nähe gab es ein einschloss königreich, welches ein Interesse daran hatte uns zu helfen, denn die anderen hatten alles umliegende Gebiet besetzt, und früher oder später wurden sie auch das einschloss königreich besetzten. Ich bekam einlass, und ging auf den Felsen hinter dem Schloss, um mit einer Pistole auf die mit gewehren bewaffneten zu Schiessen. Als mich deren kugeln erreichten, ging ich nach hinten, wo ein felsvorsprung auf die Prärie schaute, stufen weise nach unten. Ich ""flog"" nach unten, segelte mehr als fliegen, immer dem Boden entlang. Der Boden bot mir auftrieb, immer kurz bevor ich aufschlug. Ich merkte dass es auch wenn es hell war ging, dass ich nur den Mut dazu brauchte. Bis jetzt war ich nur im dunkeln gesegelt/geflogen. Jemand sagte es sähe aus wie wenn ich fliegen würde. Ich flog aber nicht, ich nutzte der auftrieb des Körpers, und die Neigung des hogers. Ich konnte dadurch auch mehrere Meter hochfliegen, und kurven machen. Es war ähnlich wie wellenreiten, nur in der Luft. Die pistole, mit welcher ich schoss, war für die linke hand gedacht, es ging aber auch mit rechts. Der Abzug ging etwas streng. Es war ein colt Revolver oder so.",1352643660000,2012-11-11 14:21:00
"Ich ging eine Promenade entlang, welche Grosse treppenstufen nach unten hatte. Mehrere negerinnen zogen sich an oder aus. Ich nahm zuerst ein Kind, ein Mädchen mit, etwa 6 Jahre alt. Dann liess ich es irgendwo auf der Strecke einfach allein. Weiter unten nahm ich einen Buben mit, wie er mir sagte, 9 Monate alt. Er war sehr intelligent, konnte fließend sprechen und gehen. Ich nahm in einfach mit, ich trug ihn. Dann kam ich bei einem Haus an, welches elvis gerade umbaute. Auf der Strecke dahin liess ich den Buben wieder alleine. Ich baute auch mit um, wir stellten eine wand. Es war eine wurzelholz wand, welche an den enden jeweils 2 90Grad bogen hatte, so wie der 4el eines rohres. Sie waren so gestellt dass sie ein s beschrieben, und beweglich mit scharnieren befestigt. Als ich am arbeiten war kam eine blonde Frau, etwa 30 Jahre alt, mit dem 6 jährigen Mädchen welches ich vorhin entführt hatte, und das Mädchen identifizierte mich eindeutig. Ich wusste dass es sinnlos war abzustreiten, die Ehrlichkeit eines Kindes war nicht anzweifelbar.",1352643660000,2012-11-11 14:21:00
"Ich studierte eingehend eine weisse Grösse Kuppel welche von irgendwo herabhing, alsoich schaute von unten auf die wölbung der Kuppel. Sie wies mehrere kleinere wölbungen auf, das ganze sah aus wie ein grosser bowist, mit mehreren kleinen darauf verteilt.",1352733060000,2012-11-12 15:11:00
"Dieser Traum war extrem genau und ergiebig, ich vergaß ihn aber im Verlauf de Tages
Nun, am 15.11 kam mir etwas in den Sinn, als ich den Traum aufschrieb wo ich einerseits der Mörder war und anderseits ihn beobachtete.
Ich träumte in den vergangenen Tage einmal dass ich ein Motorradfahrer beobachtet, gleichzeitig aber ihn war, und ich/er fuhren eine schlecht asphaltierte Strasse entlang. Hinten drauf war eine der schönsten Frauen, (wieso gibt es eigentlich in Realität keine so schöne Frauen??), aber sie war verkehrt herum auf dem Sitz, mit dem Gesicht nach hinten. Ich/er fuhren eine Rechtskurve, dann eine Linkskurve, und da waren schlaglocher, welche der töff ubersprang, und so den halt auf dem Boden verlor. Die beiden Fahrer blieben unverletzt am Boden, das Motorrad aber brach aus und verschwand im unten liegenden djungel, kam dann wieder über den bäumen heraus, wie wenn es ohne Fahrer crossen würde, aber in die Entgegengesetzte Richtung als es vorhin gefahren war. Es verschwand nochmal in den bäumen, und kam nochmals heraus, um dann endgültig abzutauchen.",1352733060000,2012-11-12 15:11:00
